# [Mshock**0.5 * Rshock**-1.5 * p *rho**-2.5],frequency [Hz]
3.541198700534206e-05,513.683800806813
3.5446481218486445e-05,512.5429271881733
3.5481465571047116e-05,510.5969423743936
3.427279100990395e-05,507.7249174710287
3.430563276222873e-05,505.2710046050402
3.558385458855907e-05,502.8987750396445
3.5616379978275616e-05,501.4584175583034
3.564801922566593e-05,499.5936222839968
3.56803443666939e-05,497.5869297029358
3.571311325873797e-05,495.55545702987024
3.574563523251311e-05,493.5321341545155
3.57708443713097e-05,491.3117120151812
3.454547523500206e-05,488.412024475923
3.456749655412538e-05,485.6523635366694
3.4590055800694075e-05,483.57559724432815
3.461169244148595e-05,481.3535194556608
3.7222718024673285e-05,476.9921072704541
3.7387759883159474e-05,468.0986751751435
1.1519339225575906e-05,847.5659114899621
1.1968562584061469e-05,845.4662803613521
1.2433830244103196e-05,842.2162677817137
1.2912908522316602e-05,838.136521254984
1.340763301908408e-05,833.4341116735457
1.39183390080759e-05,828.4693096764877
1.3939219582354703e-05,822.6655416772604
1.4461926528853471e-05,815.0510800628717
1.6142376701998668e-05,791.5586304673325
1.673468921253532e-05,785.0640596699608
1.7345871127482836e-05,778.6518981844838
1.7349456469398538e-05,772.2167401374707
1.798015641651e-05,765.6883715948247
1.7976556062936787e-05,759.0719225427582
1.8626715844265792e-05,752.3263355353181
1.862307494344317e-05,745.625392711932
1.929518105648189e-05,738.9204758686608
2.069717777011703e-05,705.5258656042986
2.1441230093077404e-05,698.7937851615236
2.2210643033179647e-05,692.2321330055403
2.2202079971045873e-05,685.6539444216196
2.299994255519687e-05,679.1782310131098
2.299102292979015e-05,672.6273838064462
2.3819731326115193e-05,665.8603961577387
2.4678898027615964e-05,659.3488457792107
2.4673918110684086e-05,652.7681871342958
2.8437893226856618e-05,620.2008553011276
2.9466103234370155e-05,613.8698644040668
2.9465586249452036e-05,607.4424038758136
2.9465206897998466e-05,601.0440315950161
2.9466799122687533e-05,594.5854382714756
3.0538627499139575e-05,587.8964320292425
3.054346259297674e-05,582.4403236320312
3.054963785045908e-05,576.2849487498831
3.289703107667232e-05,532.2808660502471
3.2909703018903284e-05,525.852917488256
3.4116147910053796e-05,519.187285463527
3.6654691106378816e-05,512.8792801969073
3.66726554358542e-05,508.2596922701158
3.5291807447391174e-05,495.195394457358
3.5258627706885724e-05,488.1584486953793
3.523366561701853e-05,481.7884655053794
3.522725927017283e-05,475.9743144579942
3.516735542659091e-05,469.152488744222
3.909847545087016e-05,462.80006764988633
4.049167208981155e-05,457.7499406384024
3.904964914919194e-05,451.05220483336615
3.902189657389767e-05,443.9074619754422
3.899933045375132e-05,436.83715649761217
3.8981173512439e-05,430.3548126684417
3.8974444595337294e-05,424.7634543595963
3.7606749244334e-05,418.5131579719011
3.897642312814756e-05,411.8471208034731
4.040151877942054e-05,405.38716370656164
4.340364090530334e-05,399.5738684406426
4.3421000465495186e-05,393.3902800130917
4.501911455906966e-05,384.7632538588398
4.669481387905485e-05,377.20121681573335
4.67249620010313e-05,370.37697542373866
4.674662417469775e-05,362.89045218354863
4.5136533245353055e-05,355.73259019142137
4.358292252467349e-05,348.23774246717073
4.6840305754370544e-05,340.9648406545444
4.688067296579058e-05,334.93779784140685
4.8633611867471755e-05,325.9874802134306
5.045438340691644e-05,316.2656370741808
5.42776564347693e-05,306.67214323685687
5.437066238673271e-05,295.4404193179565
5.2544630166234065e-05,284.4884286046775
5.0783771251826657e-05,274.6794835404971
5.273922319277792e-05,262.62660571137366
5.88659220463589e-05,247.0737184870753
1.1912382278608175e-05,792.2955023555191
1.1929260512624111e-05,791.1314105932776
1.2378278588981898e-05,789.7315195045163
1.2392539191933363e-05,788.0012127871404
1.2854169872292022e-05,786.0786367686862
1.2866243834010053e-05,783.8142265016095
1.2877322427944533e-05,781.4892559116664
1.3353832604927104e-05,779.1345478207053
1.4369018419636502e-05,764.6228389292337
1.4371151489432476e-05,761.7716132086628
1.4894872163750207e-05,759.0513622991534
1.4896852417798075e-05,756.0908493262483
1.5438347262801536e-05,753.0906783485312
1.5437473676186705e-05,750.1552402104437
1.5435863652302632e-05,747.1267184729079
1.599356460255399e-05,744.0865272467117
1.599088045693547e-05,740.9856815164337
1.6549528924534552e-05,725.6728255418518
1.7142560404598204e-05,722.576477461756
1.7135271465261302e-05,719.5988428335759
1.7128155311516333e-05,716.5404266100011
1.774300397537144e-05,713.4964376391597
1.7736361046302177e-05,710.5618133984117
1.772967699043876e-05,707.4554669965938
1.8365641910532695e-05,704.4287059706012
1.9680419288724676e-05,683.6669108348492
1.96745821688065e-05,680.7151424549219
2.038342537281898e-05,677.7891977524805
2.0379125143648065e-05,674.9632179846517
2.037598228937938e-05,672.0343398472451
2.1111849894982297e-05,669.1512220287124
2.11076524344965e-05,666.4008476304366
2.1104214767447458e-05,663.541678154118
2.1099149396538698e-05,660.6894079499527
2.1861097455934134e-05,657.8474787524879
2.1857467257785328e-05,655.1332667270949
2.1853203245589455e-05,652.3260251278182
2.2642121062499175e-05,649.5529560054354
2.263923132980516e-05,646.9495846122775
2.2635742713575933e-05,644.245765878132
2.263335845874793e-05,641.5673692021643
2.2632483849227e-05,638.9048456548684
2.3452498256011508e-05,636.2646693037062
2.345055066527404e-05,633.7772679312643
2.3450263660463204e-05,631.1525794360372
2.3449240007598494e-05,628.2420824636786
2.4301519023582942e-05,625.9543609249413
2.43028701626946e-05,623.552102742449
2.430484022033032e-05,620.8560575524857
2.4307241176415257e-05,618.3137249880981
2.5192213731101833e-05,615.7300079364396
2.519599360803756e-05,613.2379884311922
2.5201415341931883e-05,610.7316793792222
2.520747116452516e-05,608.2570460915191
2.6126293952639455e-05,605.7987048841301
2.613162915743308e-05,603.4353129533882
2.613872949967449e-05,601.0595071085329
2.6146292899321957e-05,598.7517346291487
2.7104384775471742e-05,596.4332271147979
2.7114102519134348e-05,594.30910227987
2.7124874868125464e-05,591.9547384496333
2.8118594928424925e-05,589.6524937041113
2.7140314292249206e-05,587.3947140404227
2.915409614431799e-05,584.7045166043399
2.9163644635416057e-05,583.1764768474758
2.9175303277634683e-05,581.1342548070793
2.918670214074707e-05,578.8220693997728
2.918806125852579e-05,576.7713318558557
2.9181682346401537e-05,574.5458693121716
2.918415233240638e-05,572.3555695613431
2.9190585655595173e-05,570.1954197724583
2.9194930730016277e-05,568.0175745099217
2.9202289996655564e-05,565.8043753555746
2.9212404806571477e-05,563.6174608939552
2.9223688099523983e-05,561.4230763739844
2.9235279911002085e-05,559.3271074177932
2.817684442369342e-05,556.6880665908819
2.8136884761098393e-05,554.3732829212878
2.9095322904556655e-05,552.3008337428812
3.0138019381062556e-05,550.2288358543306
3.011588190167013e-05,549.0387748542569
3.0093893735967254e-05,547.0079256618795
3.0073109646270333e-05,544.9844798085247
3.0051918477457885e-05,542.9405519519073
3.0040665833238022e-05,541.0287510134724
3.0029233572007645e-05,539.1043080070772
3.1117311860247946e-05,537.1661750228442
3.11221012158467e-05,535.2514752749281
3.1124313791200356e-05,533.3169253409096
3.1132754844474706e-05,531.3751540472496
3.1149524152658433e-05,529.4258765853233
3.115114555340056e-05,527.6426554917342
3.005480094173988e-05,525.560853073378
3.0058124819230963e-05,522.8831867060788
3.0064533558765375e-05,521.0864222654618
3.007505135105123e-05,519.2681540750558
3.008350791970757e-05,517.4473145074533
3.0090492859037885e-05,515.6607079435792
3.0100076621556007e-05,513.8811373511246
3.120301670116629e-05,512.0514106355756
3.235016339310571e-05,511.1160143500628
3.235996839260815e-05,509.7686375714176
3.237196947653445e-05,508.0135314227387
3.2376226082718515e-05,506.22653532076623
3.238323721566965e-05,504.2762036191234
3.239113221620919e-05,502.5311415551104
3.2401230326391576e-05,500.6143618123547
3.241827028449187e-05,498.8206397670045
3.1300415912277954e-05,497.0961554976022
3.2455833398304435e-05,495.20913660412947
3.2475997975045135e-05,494.0650563017274
3.249500751934734e-05,492.4630526651789
3.251366983957974e-05,490.82691768086136
3.2533008295173205e-05,489.1914903500241
3.2553530944374165e-05,487.53348283793406
3.257664292826933e-05,485.8946013874057
3.2600112835619726e-05,483.91503454003686
3.2622999108952404e-05,482.11022158268486
3.264644899096302e-05,480.3330860479804
3.266807970750101e-05,478.9574631191215
3.2688592435300046e-05,477.41230542562204
3.270771834610543e-05,475.8771472007237
3.2726466330169166e-05,474.3600683536921
3.2745219878361604e-05,472.86565352621835
3.395326718400164e-05,471.42082335696296
3.520572684505859e-05,470.3437805937248
1.3621049946996092e-05,847.3647490302676
1.534022508182162e-05,823.7720383591059
1.5982152115123385e-05,811.8253783940526
1.664604811626494e-05,798.0500400630992
1.7328383115113074e-05,783.0570391214949
1.802437062612667e-05,767.1403184681247
1.8738279634376248e-05,750.1258074256433
2.261224843116965e-05,670.5716864784882
2.347929076206998e-05,646.6754914351228
1.3727653864531502e-05,794.1450637175279
1.4255679265132174e-05,792.8619486370534
1.4282386583194867e-05,789.3046932663458
1.4828193926672898e-05,779.2273752774357
1.485070547721455e-05,775.2991137674724
1.541005597458768e-05,771.3366273053018
1.5987985509058286e-05,766.8110529826332
1.786547014198647e-05,741.6901679209852
1.787527967809977e-05,736.4395002632924
1.7884754264287818e-05,731.1269455048572
1.8540318739150174e-05,725.7766827687802
1.8545458445315154e-05,720.6025413622542
1.9224486765399764e-05,715.2959113492437
1.9228832032978132e-05,710.0489061649811
1.9931700197006403e-05,704.6206515748512
1.9935087097401013e-05,699.2607071432914
2.1430168218618878e-05,672.8998792989161
2.14325582527677e-05,667.695774448448
2.2212970036166247e-05,662.3468279472551
2.2216236686274043e-05,657.2259630057301
2.302591999287429e-05,651.9470172089137
2.3032209173310104e-05,646.7163010814446
2.303881501643844e-05,641.7080306265573
2.304623385232845e-05,636.6649268650621
2.5713326373477956e-05,601.2950896739909
2.572592561613405e-05,596.4608297835372
2.573991997704464e-05,591.4914491055173
2.6687939193958682e-05,586.6492055210965
2.6703990283235742e-05,581.976776806305
2.6720483366456725e-05,577.0795202497543
2.7708763347276217e-05,572.4265453597267
2.772977141716039e-05,567.7390173005012
2.875908960798931e-05,562.822880818788
2.8782876511437243e-05,558.3819401448599
2.8807645903755764e-05,553.3763880571685
2.987965671422265e-05,548.5815240723401
2.9904988844504967e-05,544.1766382152649
3.1016657657813484e-05,539.515773218602
3.104259157677066e-05,534.952048949918
3.10675704590942e-05,530.0567154811274
3.2219517045731924e-05,525.8478027249014
3.224534395207707e-05,521.4188113141851
3.227267769669273e-05,516.9027455170291
3.348179409934141e-05,512.3222205333211
3.341330519816373e-05,508.25797305149916
3.452356467004569e-05,499.6705883053833
3.4491531413129e-05,494.98249555313276
3.572759712782691e-05,490.5913585472071
3.574336866259215e-05,486.4461910812897
3.576340044237837e-05,481.98367439889154
3.572979360498973e-05,477.9789531396809
3.5710557176867824e-05,473.3634001795961
3.699267215472857e-05,468.80385536501916
3.6981919433691844e-05,464.5939734807301
3.6977161782332704e-05,461.0890533019351
3.697180440436282e-05,457.1322636560291
3.6978025252542134e-05,453.1663993387235
3.8329829899079015e-05,448.9196521129992
3.834756653454731e-05,444.86672338861877
3.83593238642384e-05,440.2762513039717
3.8372123750660636e-05,436.4411312085466
3.9777615534815123e-05,431.6722210091148
3.979522218752413e-05,427.1076842335184
4.12646166591615e-05,422.8081495593637
4.1293435043426914e-05,420.77470902316946
4.131718506756399e-05,416.84851091949065
4.134083583393962e-05,412.9160151868869
4.13677187980762e-05,408.8220224077977
4.1399755065498374e-05,404.65154438974747
4.143804740724461e-05,400.3749571831996
4.151975538632221e-05,392.6974075333464
4.1558702146693826e-05,388.90067837905787
4.159363043239049e-05,384.8680156077036
4.1629894415662015e-05,380.6658831793737
4.166630630615181e-05,375.9384066531977
4.1703151414856975e-05,371.7527316512326
4.1741277341340105e-05,367.88958859129053
4.3297061480391716e-05,364.1118411933285
4.653855334875569e-05,360.9908276433552
4.827286332420811e-05,359.0245614036591
4.831782389040359e-05,356.5628570406222
4.836249849282473e-05,352.4561582832399
4.840564550604591e-05,349.0875188968529
4.84438472185103e-05,345.6800261708008
4.8481755615191374e-05,342.1803497884731
4.852163824936112e-05,338.9379424329348
4.8572061363427376e-05,335.575976825436
4.69108438930906e-05,331.9263508102744
4.8680214171821514e-05,328.5646339107323
4.872443917621773e-05,327.00233556934415
4.876671206981724e-05,324.1535674327513
4.880883023640754e-05,321.26732692107214
4.884994890481019e-05,318.40233694122935
4.888634947208216e-05,315.4165500055207
4.8923444790246856e-05,312.42924853219364
4.896400174493052e-05,309.3461561947425
4.900655788628974e-05,306.3759742664807
4.905096312288488e-05,303.37436855891565
4.737504601920317e-05,300.5221615198232
4.5757563072637184e-05,297.3188532067585
4.580100424086989e-05,293.67409151214315
4.7511562102667614e-05,291.1646894743726
4.756240513475595e-05,288.7762638289362
4.934389657985651e-05,285.3351755232246
4.940197239455016e-05,283.20431116783686
5.125576582262773e-05,280.88619284108313
5.1317708791834345e-05,278.4689198660011
5.137971694702997e-05,275.4017003857376
5.14440648808613e-05,272.2976753780904
5.151001352400125e-05,269.22572978990263
5.15779406215919e-05,266.15887071583177
5.1646476250712064e-05,263.0559447254541
5.3591092863849994e-05,260.2644616837254
5.563175305672691e-05,257.9275608586549
5.983795921362632e-05,255.3989867824046
5.5786360671713054e-05,252.0536000474101
5.58729660464466e-05,247.98631266871726
5.79936186228798e-05,245.5475553265971
5.808985424372136e-05,242.63496744565919
5.818500287594508e-05,240.41338478850483
5.827997943049481e-05,237.49175758113415
5.837471917261629e-05,233.6577666657285
5.8470546556898536e-05,230.78012676107983
1.3131081472541534e-05,804.2154259662691
1.3166372619304589e-05,800.6073822252013
1.3194364549461086e-05,795.952705159742
1.3695408042762502e-05,790.9410097135823
1.3711407591176357e-05,785.2908018549779
1.3722469509011048e-05,779.6225120554786
1.5828536072794934e-05,751.9647817457949
1.639677138916295e-05,746.6525462913686
1.698373302103426e-05,741.3274152552221
1.7591349494418626e-05,735.9974763350667
1.821988445889944e-05,730.6318789257193
1.8208527697980032e-05,725.3703877389466
1.8857348228764606e-05,719.868262852065
1.8845551364990895e-05,714.6024315403299
1.9514241556069655e-05,709.1412183714398
2.088124352491866e-05,682.9278713917545
2.162586086538385e-05,677.7690510658471
2.161393384560341e-05,672.4941824079656
2.160390244787495e-05,667.3170856866739
2.2379347029391413e-05,661.9568195782738
2.2371450553631218e-05,656.9116082251996
2.3172754575141765e-05,651.687968413038
2.3164893915376346e-05,646.8478247091297
2.5761915221288986e-05,611.5285241642588
2.5766487600169073e-05,606.6432968270798
2.5771089986693557e-05,601.6086573632526
2.671406312263224e-05,596.5756531122031
2.7691921127876858e-05,591.8690290372087
2.769861296894164e-05,587.0217312105256
2.7707268651835195e-05,582.2439537139693
2.8722515186323578e-05,577.2563603236738
2.8733150847614908e-05,572.4168484032996
2.9789244003715476e-05,567.5807239069318
2.9803179125371548e-05,562.7717728018333
3.0899915155469726e-05,557.841387849481
3.0916316707289314e-05,552.9697969033068
3.205713539587763e-05,548.0148872236239
3.324046055979567e-05,543.2090987453429
3.326294277424259e-05,538.5487128891912
3.328606357986721e-05,533.6089194771571
3.331042565364134e-05,529.1645192507431
3.333379628925543e-05,524.5871008136688
3.4567398814588284e-05,519.6843894783242
3.4589088958829666e-05,515.0827909709911
3.461365206255165e-05,510.4804333546975
3.5895871794178115e-05,506.3456823613694
3.725558594569075e-05,496.2692871395218
3.598078674218263e-05,491.71049609009873
3.7316069590332865e-05,486.1258484521981
3.871453475233173e-05,481.06785732361504
3.8660593594238595e-05,477.3005597057778
3.862267081953577e-05,472.2722365244479
3.724992414535491e-05,467.50052366580337
3.859456962768837e-05,462.7636841747578
3.860913519440759e-05,458.0109222914812
3.8594583082048095e-05,453.0377657402543
3.862182627987667e-05,447.7461842310038
3.8629100830514455e-05,442.57797806748334
4.0036589065051336e-05,437.5210776356858
4.14926540002228e-05,432.58554129122484
4.149512066778224e-05,428.9907143578561
4.1502522605586895e-05,424.0749025870792
4.006011749283431e-05,418.97732932420433
4.153337606767231e-05,413.5713430313372
4.155401733484291e-05,408.8787295494432
4.1576851559810435e-05,403.8312199961608
4.160461487961203e-05,398.93258845759874
4.1671357506000763e-05,387.4154984644831
4.1708219992656654e-05,382.12878329769967
4.483306519679711e-05,377.0940402517148
4.487512744864205e-05,374.49178829017563
4.491024974336738e-05,368.93928383454283
4.494412125166219e-05,363.5658036515081
4.49779462901091e-05,358.0979140196077
4.505357704134544e-05,346.9238254212632
4.3514196267698725e-05,341.6595456787422
4.355340129759709e-05,336.4778387337556
4.3594631134817466e-05,331.372627745947
4.522197354025525e-05,325.37372167012717
4.527222948480215e-05,320.00225079879965
4.697201104781063e-05,314.1621753037912
5.050907728426157e-05,309.90337677964413
4.8804099504384864e-05,305.133901579959
5.0639657219578165e-05,297.736391131536
5.069538849787094e-05,291.6888324431618
4.8974038944953154e-05,284.9850476841607
5.0806013067325225e-05,278.22465314837706
5.085915146680296e-05,273.2638179781032
4.741043695817663e-05,267.8047228093814
4.7464234456809136e-05,260.2022620547851
4.752423102720654e-05,254.19031869909008
4.931878559940318e-05,247.57430263305542
5.118591051441375e-05,240.7191685566499
5.3128409010526576e-05,236.2300159538536
5.3217281978493556e-05,230.0282417565086
5.330299041529021e-05,221.9846319368385
5.338460326972173e-05,214.02619557723517
5.742484928149112e-05,205.23782499812268
5.752081888647239e-05,198.98136503096038
5.761773223117485e-05,189.96652754516288
5.568573088476839e-05,181.56774608588267
5.382350789487028e-05,172.79237979906762
5.7911685011931844e-05,163.542279028347
5.803604769718465e-05,155.3441804375538
5.816127858469281e-05,143.63946624425418
6.261686407493229e-05,132.95211674169042
6.74418978273611e-05,122.6726394075494
6.320754925901912e-05,118.74107948606708
1.0529983237754633e-05,795.4335800357335
1.0917849115346267e-05,793.4742580077808
1.0921889951065276e-05,791.137595147399
1.1321349148377555e-05,788.5503492053372
1.1732557249827776e-05,785.7919727510182
1.2158136156982017e-05,782.9234271545932
1.2156174762562002e-05,779.8875807498732
1.3029552450488527e-05,763.6480741822555
1.3493511452431994e-05,760.2617862489319
1.3482986667677827e-05,756.8757948246256
1.3960858355001643e-05,754.1328208425386
1.3950305070994329e-05,750.8526195516495
1.444631511281499e-05,746.7349677059458
1.4434816817225331e-05,743.393707804318
1.4422213325288132e-05,740.1228710851152
1.4934277517700673e-05,736.7673270204477
1.5975875627131e-05,720.2845441505278
1.5964847504636238e-05,717.0785045514093
1.653394640214923e-05,713.8152944637646
1.6522914677922405e-05,710.6726238307367
1.6512072635192586e-05,707.5525530379082
1.709994790632266e-05,704.3108854491094
1.708881221798794e-05,701.2440785929872
1.7697498367221203e-05,698.0793538889549
1.892807285416146e-05,677.0756185607268
1.8918755011626082e-05,674.0661885324698
1.890949185621389e-05,671.0970335805796
1.9586737887045992e-05,668.2923774443562
1.9579137122528823e-05,665.3311934324335
1.9571973274130197e-05,662.442280162323
2.027528766989137e-05,659.6440718343257
2.0269860120818057e-05,656.8319168954449
2.0264719678819202e-05,654.0119310503542
2.0995578254990462e-05,651.2290280162592
2.099129598355561e-05,648.5082925366955
2.0988148480026823e-05,645.7813471621863
2.1746795964652914e-05,642.9693963665228
2.174461195667943e-05,640.2543048728244
2.1742487298984228e-05,637.5661407245252
2.2530156721903954e-05,634.7927487397701
2.2528758891450978e-05,632.1991979437519
2.334556132164655e-05,629.5254363392332
2.33451926246694e-05,626.9881854736907
2.3345326776302162e-05,624.3462570775434
2.334518065549032e-05,621.6486503858392
2.4191876323189848e-05,618.9340457945659
2.4192469044099298e-05,616.3269217666759
2.4192556564043765e-05,613.5239417083411
2.5071438329248333e-05,610.8665509009036
2.507329868632546e-05,608.9256486399217
2.5985067491747786e-05,606.6304014002277
2.5987674633359844e-05,604.2394475991869
2.599074134095926e-05,601.8322013634162
2.5994229352987976e-05,599.3846107986525
2.5999210509145207e-05,596.8296663175323
2.4215036117988247e-05,594.3214903046303
2.422063791500846e-05,590.7235849270978
2.4226983444087814e-05,588.3377916178457
2.6023973018870352e-05,585.9185130825941
2.6030157721425153e-05,584.5021530743422
2.6036736957889678e-05,582.2277082755506
2.6043480912696138e-05,579.7320678487948
2.6051065925375593e-05,577.6089498898318
2.7002050320025795e-05,575.3671408253688
2.700861303846591e-05,573.3601356655522
2.701612045502292e-05,570.9767527427297
2.7023959282726166e-05,568.7465292364573
2.6085435631547696e-05,566.1609906364562
2.6093295438239925e-05,563.122815089554
2.5187188157830423e-05,561.0172832261003
2.5194670152393793e-05,558.4855594942077
2.5202775972172192e-05,556.2457001455904
2.7074898675325652e-05,554.1193753198747
2.8066968873764446e-05,553.0334264877157
2.7093009786207993e-05,551.1453107014333
2.7102089501354596e-05,548.6292259809412
2.7111305937955015e-05,546.2223561867032
2.617089551648671e-05,543.8116903098836
2.7130412047614205e-05,541.4477058874222
2.8127438402989835e-05,539.4658876214985
2.81389013512999e-05,537.5916356566295
2.8150505569948678e-05,536.1417705302641
2.8161554429020872e-05,534.2401287002058
2.8171987893847176e-05,532.1278506561233
2.71969840950577e-05,529.9041347966706
2.720589949055777e-05,527.5887119727304
2.82040268276188e-05,525.4257321731142
2.82151624452797e-05,523.4097369531244
2.822658844614132e-05,521.4504058555983
2.8237587262146858e-05,519.377340900033
2.8199309254115164e-05,517.6850805348738
2.922483003086202e-05,515.8023891827805
3.0279968941767325e-05,514.8483665555731
2.9193866812761295e-05,512.9381326634909
2.9191391770786685e-05,510.6886924984098
2.9189278688843407e-05,508.5697158670184
2.9186765800936497e-05,506.4512521396703
2.9188396097445302e-05,504.486669086631
2.9187448374357086e-05,502.66820566070015
3.0245367878352888e-05,500.6474346205144
2.9194029475555384e-05,499.10431383745697
3.0257755971671417e-05,496.8069895405522
3.0262307185840447e-05,495.39415776314536
3.0265663709127956e-05,494.1821743679529
3.0268682274912266e-05,492.7569561885988
2.9213722355352434e-05,490.6608352643418
3.0285427612549572e-05,488.6829626131508
3.029710223116143e-05,486.9694021721946
3.0309030017222487e-05,485.2578230187065
3.0321647655478682e-05,483.43077797442294
3.0330319683241565e-05,481.7230410628582
3.0338157427806956e-05,480.0567917405601
3.144958730709572e-05,478.5729196244196
3.145664609433468e-05,477.5243165122926
3.1465344473378754e-05,475.542386247032
3.147325970053852e-05,474.0722900796984
3.1479583874142416e-05,472.83791352645795
3.14864766628797e-05,471.2059866824443
3.149438614959847e-05,469.611553239328
3.150539463883502e-05,468.0222786526236
3.151596280244466e-05,466.27683395293855
3.1526040122721026e-05,464.75616916921547
3.1535210705321784e-05,463.2482534463823
1.4424189677348202e-05,777.099705160699
1.4971674184061128e-05,767.5370133251773
1.55338964429809e-05,760.8964270824038
1.6113544159526067e-05,753.7651468063988
1.6710928203908253e-05,746.6556426705217
1.7326173265097548e-05,739.5666819290924
1.7961863514966766e-05,732.2949663107722
1.9991475166281666e-05,694.4537986931209
2.0716108317220156e-05,686.7170892487662
2.071544242104504e-05,679.1282107580097
2.1465234841559927e-05,671.3747959317602
2.1461174072519227e-05,663.873505684158
2.2237672100366766e-05,656.1061686139466
2.3042429268731476e-05,648.5546411420507
2.3042904310038562e-05,640.845582191298
2.5678035675507762e-05,586.4379136127001
2.5689966834289414e-05,578.7430925099809
2.6637021133699035e-05,570.6346590317944
2.7621088087972807e-05,562.3601621318318
2.7639685635730395e-05,554.7325090076952
2.7658358639507735e-05,546.5265993570988
2.868150517758885e-05,538.7545754420946
2.870295336089025e-05,530.719582356934
2.8726805115528028e-05,522.8237291465032
2.9796349071937402e-05,514.6745424770321
2.982667540878756e-05,506.2830160199271
3.0942769936477566e-05,498.24690831962965
3.09791741720115e-05,489.88880419075286
3.214112920360304e-05,480.7593717736428
3.217658990144256e-05,472.4356866446855
3.338136139018405e-05,463.9903071540692
3.3422669610709965e-05,455.69516185030517
3.467906527702956e-05,447.4340920484644
3.598469727607267e-05,438.8022064475396
3.603572440147271e-05,430.118388717611
3.739778569737235e-05,421.1582341166008
3.8800728385955136e-05,412.2985082593697
3.8760859929499145e-05,403.01856194164566
4.012466336183588e-05,393.2475526577437
3.871417429754002e-05,384.56237205043135
4.011011995798176e-05,375.59593054502363
4.011520505235602e-05,365.51121508203016
4.309816643260439e-05,353.5714189649606
4.312272915288065e-05,345.59201850066614
4.314689128521293e-05,335.06790654027736
4.317648939375512e-05,324.8742753815899
4.3221241513662596e-05,313.0743626401452
4.816851317849885e-05,299.6847339380002
4.824971548445256e-05,288.4256637760452
4.8347084597515696e-05,274.2461540252126
4.843118722673967e-05,259.9488378928658
4.677063565071436e-05,246.698776538761
5.044533379876261e-05,212.10954771748615
5.057271312079548e-05,189.5147359970974
5.263344094556369e-05,172.92746208026242
